container_name,pod_name,namespace,cluster_name,container_image,container_state,container_started_at,image_age_days,last_updated
liveness-probe,ebs-csi-node-msrwb,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:53+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-dpsqc,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:53+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-rw4vr,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:52+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-rw4vr,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:52+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-45mbw,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:52+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-k84ng,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:52+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-msrwb,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:52+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-bf6h9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:52+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-45mbw,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:51+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-msrwb,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:51+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-bf6h9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:51+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-k84ng,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:51+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-dpsqc,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:51+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-45mbw,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:50+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-k84ng,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:50+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-rw4vr,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:50+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-bf6h9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:50+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-wt6wn,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:47+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-5cfnn,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:47+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-gsnq9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:47+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-wt6wn,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-p9tgd,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-qw5w9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-pvfzj,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-fsrr9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-5cfnn,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-qw5w9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-gsnq9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-fsrr9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-gsnq9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:46+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-v9zth,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-wt6wn,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-k6ljj,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-pvfzj,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-pvfzj,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-p9tgd,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-5cfnn,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-qw5w9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-mzsln,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-fsrr9,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-v9zth,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:44+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-k6ljj,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-p9tgd,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:44+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-mzsln,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-k6ljj,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:43+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-mzsln,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:43+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-v9zth,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:42+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-rxlht,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:41+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-kc8lq,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:41+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-hl68p,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:41+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-kc8lq,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:40+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-rxlht,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:40+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-hl68p,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:40+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-8mls4,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:40+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-kc8lq,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:39+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-rxlht,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:39+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-8mls4,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:39+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-hl68p,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:39+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-gtqlf,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:39+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-gtqlf,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:39+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-gtqlf,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:38+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-brq8k,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:38+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-brq8k,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:37+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-8mls4,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:37+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-kbvs5,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:36+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-brq8k,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:36+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-kbvs5,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:35+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-s8f57,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:35+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-6npd7,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:35+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-s8f57,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:34+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-kbvs5,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:34+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-f2rz5,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:34+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-6npd7,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:34+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-8qknt,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:34+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-5lxwb,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:34+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-wbb7l,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:33+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-8qknt,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:33+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-f2rz5,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:33+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-5lxwb,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:33+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-6npd7,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:33+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-s8f57,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:32+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-wbb7l,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:32+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-8qknt,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:32+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-gvk7w,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:32+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-gvk7w,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:32+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-5lxwb,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:32+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-f2rz5,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:32+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-wbb7l,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:31+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-gvk7w,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:31+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-65wtc,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:30+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-65wtc,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:30+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-gskvz,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:30+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-pz89l,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:29+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-gskvz,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:29+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-pz89l,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:29+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-65wtc,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:29+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-xm8sp,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:28+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-pz89l,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:28+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-pdwnc,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:28+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-gskvz,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-03-27 22:04:28+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-pdwnc,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-03-27 22:04:28+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-8cnwf,ebs-csi,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-03-27 22:04:28+00:00,138,2024-07-22 15:54:34+00:00
